fid,season,playerid,g,pr,pryds,prtd,kr,kryds,krtd
22,1969,CARRJIM001,6,,,,1,0,0
22,1969,SAUEGEO002,14,,,,1,0,0
22,1968,BAIRBIL001,14,18,111,0,,,
22,1968,CHRIEAR001,14,13,116,0,25,599,0
22,1968,RICHJIM001,12,4,57,0,,,
22,1968,PHILGER001,14,1,2,0,,,
22,1968,TURNBAK001,13,,,,14,319,0
22,1968,SNELMAT001,14,,,,3,28,0
22,1968,DAMAMIK001,13,,,,1,32,0
22,1968,SMOLMAR001,14,,,,1,17,0
22,1968,NEIDJOH001,5,,,,1,0,0
22,1968,RADEBIL001,14,,,,1,0,0
22,1967,BAIRBIL001,14,25,219,0,,,
22,1967,CHRIEAR001,10,16,83,0,23,521,0
22,1967,LEWISHE001,5,7,24,0,1,22,0
22,1967,BOOZEME001,8,,,,11,213,0
22,1967,BRANSOL001,12,,,,9,204,0
22,1967,HAYNABN001,3,,,,4,125,0
22,1967,TURNBAK001,8,,,,4,40,0
22,1967,WASKJIM001,13,,,,2,0,0
22,1967,MCADCAR001,8,,,,1,16,0
22,1967,SMOLMAR001,13,,,,1,3,0
22,1967,WILDBER001,13,,,,1,0,0
22,1966,TURNBAK001,14,10,60,0,2,50,0
22,1966,WEIRSAM001,11,8,48,0,6,121,0
22,1966,LEWISHE001,5,7,76,0,5,121,0
22,1966,BAIRBIL001,14,5,35,0,,,
22,1966,CHRIEAR001,6,5,23,0,10,203,0
22,1966,HUDSJIM001,14,1,18,0,,,
22,1966,BOOZEME001,14,,,,26,659,1
22,1966,SMOLMAR001,14,,,,6,59,0
22,1966,GRAYJIM001,6,,,,5,77,0
22,1966,WILDBER001,14,,,,1,6,0
22,1966,JOHNCUR001,14,,,,1,4,0
22,1965,BAIRBIL001,14,14,88,0,2,50,0
22,1965,WESTWIL001,14,10,34,0,,,
22,1965,ROBIJER002,4,3,36,0,7,164,0
22,1965,CARSKER001,10,1,7,0,14,311,0
22,1965,TURNBAK001,13,1,1,0,18,402,0
22,1965,SMOLMAR001,12,,,,6,98,0
22,1965,BROWCHA001,1,,,,1,31,0
22,1965,SAUEGEO002,14,,,,1,20,0
22,1965,ABRURAY001,12,,,,1,16,0
22,1965,OMALJIM001,14,,,,1,15,0
22,1965,DEFENIC001,14,,,,1,0,0
22,1965,HUDSJIM001,2,,,,1,0,0
22,1965,PAULDAI001,14,,,,1,0,0
22,1964,BAIRBIL001,14,18,170,0,11,240,0
22,1964,PAULDAI001,14,8,34,0,,,
22,1964,STARMAR001,4,5,36,0,7,183,0
22,1964,PASHBIL001,4,4,28,0,,,
22,1964,TURNVIN001,6,2,2,0,1,25,0
22,1964,RADEBIL001,6,1,3,0,,,
22,1964,ROWLBOB001,6,0,10,0,,,
22,1964,EVANJIM001,12,,,,13,259,0
22,1964,SNELMAT001,14,,,,7,158,0
22,1964,WESTWIL001,3,,,,5,142,0
22,1964,JOHNCUR001,14,,,,4,62,0
22,1964,SMOLMAR001,14,,,,2,19,0
22,1964,HEETGEN001,14,,,,1,0,0
22,1964,MATHBIL001,14,,,,1,0,0
22,1964,MCCUJIM001,14,,,,1,0,0
22,1964,PERRPET001,14,,,,1,0,0
22,1963,CHRIDIC001,11,9,46,0,24,585,0
22,1963,BAIRBIL001,14,4,143,1,,,
22,1963,STARMAR001,14,3,7,0,19,336,0
22,1963,MAYNDON001,12,1,6,0,,,
22,1963,TURNBAK001,14,,,,14,299,0
22,1963,JOHNCUR001,14,,,,6,77,0
22,1963,STRITON001,12,,,,4,90,0
22,1963,PERKBIL001,4,,,,4,55,0
22,1963,MATHBIL001,14,,,,1,11,0
22,1963,SMOLMAR001,14,,,,1,10,0
22,1963,MACKDEE001,14,,,,1,0,0
22,1962,CHRIDIC001,14,15,250,2,38,824,0
22,1962,TILLJIM001,11,9,47,0,22,462,0
22,1962,WESTMEL001,3,1,0,0,3,131,0
22,1962,KOVAEDA001,3,,,,4,72,0
22,1962,SHOCBIL001,14,,,,3,73,0
22,1962,JOHNCUR001,14,,,,1,14,0
22,1962,COOPTHU001,14,,,,1,3,0
22,1962,FOURSID001,14,,,,1,0,0
22,1961,CHRIDIC001,14,18,383,2,15,360,0
22,1961,WESTMEL001,9,2,51,0,6,115,0
22,1961,APPLJIM001,3,2,12,0,1,16,0
22,1961,SHOCBIL001,6,2,6,0,10,223,0
22,1961,MAYNDON001,14,1,9,0,,,
22,1961,COCKGEN001,14,1,2,0,,,
22,1961,RENNBOB001,12,,,,10,201,0
22,1961,BROOBOB001,14,,,,8,111,0
22,1961,JOHNCUR001,12,,,,5,84,0
22,1961,ELLIROG001,14,,,,3,25,0
22,1961,SAIDTOM001,14,,,,2,26,0
22,1961,WALSEDA001,6,,,,2,15,0
22,1961,FIELJER001,5,,,,1,19,0
22,1961,HYNEPAU001,9,,,,1,18,0
22,1961,BUDRTOM001,2,,,,1,0,0
22,1961,COOPTHU001,14,,,,1,0,0
22,1960,BURTLEO001,14,12,93,0,30,862,2
22,1960,SHOCBIL001,14,3,12,0,17,411,0
22,1960,THARCOR001,9,1,0,0,,,
22,1960,HERNDON001,8,,,,5,114,0
22,1960,MAYNDON001,14,,,,3,59,0
22,1960,POWEART001,14,,,,2,63,0
22,1960,RYANJOE001,4,,,,1,29,0
22,1960,BAKELAR001,2,,,,1,18,0
22,1960,REIFBOB001,14,,,,1,16,0
22,1960,KLOTJAC001,14,,,,1,8,0
22,1960,COOPTHU001,13,,,,1,0,0
23,2018,HARRDWA001,15,20,281,1,29,663,0
23,2018,NELSJOR001,15,2,7,0,,,
23,2018,RICHJAL001,16,2,3,0,,,
23,2018,RODGDOM001,7,1,0,0,,,
23,2017,PATTCOR001,16,,,,19,538,0
23,2017,WASHDEA001,15,,,,5,86,0
23,2017,FELIJON001,13,,,,1,15,0
23,2017,OLAWJAM001,12,,,,1,9,0
23,2017,RICHJAL001,16,26,155,0,8,90,0
23,2017,HOLTJOH002,16,1,0,0,,,
23,2016,RICHJAL001,16,34,306,0,17,402,0
23,2016,CARRTRA002,16,7,74,0,,,
23,2016,JONETAI001,13,,,,8,112,0
23,2016,WASHDEA001,14,,,,1,20,0
23,2015,CARRTRA002,15,19,118,0,,,
23,2015,ROSSJER001,6,14,105,0,12,265,0
23,2015,COOPAMA001,16,8,41,0,,,
23,2015,THIGMAR001,1,1,1,0,1,2,0
23,2015,ALEXLOR001,16,0,7,0,,,
23,2015,JONETAI001,12,,,,31,829,0
23,2015,HELUROY001,9,,,,4,85,0
23,2015,ROBESET001,16,,,,2,47,0
23,2015,REECMAR001,15,,,,2,32,0
23,2015,SMITLEE001,15,,,,1,8,0
23,2014,CARRTRA002,13,26,195,0,15,362,0
23,2014,MOORDEN001,10,8,38,0,,,
23,2014,WOODCHA001,16,3,28,0,,,
23,2014,MURRLAT001,15,,,,19,429,0
23,2014,ATKIGEO002,5,,,,7,134,0
23,2014,MCFADAR001,16,,,,3,59,0
23,2014,THOMKEN003,12,,,,3,43,0
23,2013,FORDJAC002,14,9,77,0,11,253,0
23,2013,ADAMPHI001,16,8,59,0,,,
23,2013,JENKGRE001,6,6,49,0,10,221,0
23,2013,YOUNUSA001,12,1,0,0,,,
23,2013,CRAWJAC001,15,1,-1,0,,,
23,2013,HAYDDJA001,8,0,22,0,,,
23,2013,JONETAI001,16,,,,26,623,0
23,2013,STEWJER001,13,,,,5,95,0
23,2013,OLAWJAM001,16,,,,1,6,0
23,2013,RIVEMYC001,16,,,,1,3,0
23,2012,ADAMPHI001,15,25,139,0,,,
23,2012,MOORDEN001,15,9,32,0,,,
23,2012,MITCMIC002,16,0,2,0,,,
23,2012,FRANCOY001,15,,,,20,475,0
23,2012,GOODMIK001,12,,,,16,359,0
23,2012,STEWJER001,4,,,,3,43,0
23,2012,JONETAI001,14,,,,2,22,0
23,2012,REECMAR001,16,,,,1,36,0
23,2011,MOORDEN001,13,25,216,0,2,37,0
23,2011,MCCABRY001,7,3,29,0,13,361,0
23,2011,MILLNIC002,2,2,19,0,4,61,0
23,2011,BLACDAR001,16,1,0,0,,,
23,2011,HOUSTJA001,9,1,0,0,,,
23,2011,FORDJAC002,8,,,,11,341,1
23,2011,JONETAI001,10,,,,8,165,0
23,2011,CARTROC001,15,,,,3,15,0
23,2011,BRANTYV001,16,,,,2,31,0
23,2010,MILLNIC002,9,35,257,0,2,37,0
23,2010,HIGGJOH001,13,17,123,0,,,
23,2010,FIGUYAM001,1,1,10,0,5,105,0
23,2010,MYERBRA002,15,1,0,0,,,
23,2010,BRANTYV001,16,1,-4,0,,,
23,2010,FORDJAC002,16,,,,53,1280,3
23,2010,CARTROC001,16,,,,6,103,0
23,2010,REECMAR001,16,,,,1,7,0
23,2010,HUFFMIC001,16,,,,1,0,0
23,2009,HIGGJOH001,15,34,177,0,,,
23,2009,WILLSAM003,16,1,0,0,2,11,0
23,2009,WALKJAV001,3,1,0,0,,,
23,2009,HOLLJON001,14,,,,28,550,0
23,2009,RUSSGAR001,12,,,,18,330,0
23,2009,RANKLOU001,2,,,,6,108,0
23,2009,MILLJUS001,1,,,,6,106,0
23,2009,REECMAR001,2,,,,3,58,0
23,2009,STEWTON002,15,,,,2,19,0
23,2009,LAWTLUK001,13,,,,1,17,0
23,2008,HIGGJOH001,16,44,570,3,36,842,0
23,2008,MILLJUS001,7,,,,32,794,2
23,2008,BRANTYV001,8,,,,6,89,0
23,2008,LAWTLUK001,16,,,,2,29,0
23,2008,BUSHMIC001,15,,,,1,14,0
23,2008,GUNHGRE001,3,,,,1,9,0
23,2007,HIGGJOH001,16,20,103,0,,,
23,2007,DWIGTIM001,6,9,54,0,1,30,0
23,2007,CARRCHR001,16,8,52,0,59,1327,0
23,2007,ASOMNNA001,15,1,0,0,,,
23,2007,RHODDOM001,10,,,,16,312,0
23,2007,GRIFJUS001,16,,,,1,11,0
23,2007,BRAYTYL002,16,,,,1,6,0
23,2006,CARRCHR001,16,35,216,0,69,1762,0
23,2006,LEEARES001,16,,,,4,49,0
23,2005,CARRCHR001,16,34,186,0,73,1752,0
23,2005,WOODCHA001,6,3,20,0,,,
23,2005,GABRDOU001,14,,,,4,64,0
23,2005,FLEMZER001,12,,,,2,16,0
23,2005,HULSCOR001,12,,,,1,0,0
23,2004,BUCHPHI001,14,21,121,0,,,
23,2004,GABRDOU001,16,2,7,0,53,1140,0
23,2004,WOODCHA001,13,1,4,0,,,
23,2004,FRANCAR001,5,,,,14,259,0
23,2004,REDMJRA001,16,,,,8,153,0
23,2004,CURRRON001,12,,,,4,63,0
23,2004,WHITALV001,11,,,,1,36,0
23,2004,HETHCHR001,5,,,,1,23,0
23,2004,STONJOH001,4,,,,1,20,0
23,2004,PORTJER001,16,,,,1,6,0
23,2003,BUCHPHI001,16,36,491,2,2,25,0
23,2003,JOHNERI002,16,1,1,0,,,
23,2003,DORSANT001,14,1,0,0,,,
23,2003,GABRDOU001,12,,,,29,646,1
23,2003,JENKRON001,7,,,,25,553,0
23,2003,FARGJUS001,10,,,,16,315,0
23,2003,WHITALV001,16,,,,4,48,0
23,2003,SANTOJA001,12,,,,1,9,0
23,2002,BUCHPHI001,6,15,178,1,,,
23,2002,BROWTIM001,16,10,55,0,,,
23,2002,WOODCHA001,8,4,6,0,,,
23,2002,KIRBTER001,6,0,79,1,19,425,1
23,2002,KNIGMAR001,16,,,,29,705,0
23,2002,COMBDER001,4,,,,5,71,0
23,2002,WHITALV001,9,,,,4,50,0
23,2002,CURRRON001,1,,,,3,68,0
23,2002,JAMETOR002,14,,,,1,0,0
23,2001,DUNNDAV001,10,19,169,0,20,458,0
23,2001,BROWTIM001,16,6,111,1,,,
23,2001,WOODCHA001,16,4,47,0,,,
23,2001,PORTJER001,15,0,12,0,,,
23,2001,KIRBTER001,11,,,,46,1066,1
23,2000,GORDDAR001,13,29,258,0,1,17,0
23,2000,DUNNDAV001,15,8,99,0,44,1073,1
23,2000,KAUFNAP001,14,,,,9,198,0
23,2000,BRANCAL001,16,,,,2,48,0
23,1999,GORDDAR001,16,42,397,0,,,
23,1999,KAUFNAP001,16,,,,42,831,0
23,1999,JORDRAN001,16,,,,10,207,0
23,1999,BRANCAL001,16,,,,6,96,0
23,1999,TREUADA001,16,,,,1,6,0
23,1999,ASHMDAR001,16,,,,1,0,0
23,1999,MINCCHA001,16,,,,1,0,0
23,1998,HOWADES001,15,45,541,2,49,1040,0
23,1998,BROWTIM001,16,3,23,0,,,
23,1998,BROOBUC001,6,1,0,0,,,
23,1998,PRIOANT001,4,1,0,0,,,
23,1998,BRANCAL001,16,,,,5,70,0
23,1998,WILLROD001,1,,,,4,63,0
23,1998,SHEDKEN001,15,,,,2,32,0
23,1998,MORTMIK001,16,,,,1,3,0
23,1998,AMEYVIN001,4,,,,1,0,0
23,1997,HOWADES001,15,27,210,0,61,1318,0
23,1997,HALLTIM001,16,,,,9,182,0
23,1997,TRUIOLA001,14,,,,2,51,0
23,1997,ASKAJOE001,7,,,,2,46,0
23,1997,SHEDKEN001,16,,,,2,38,0
23,1997,BIEKGRE001,16,,,,1,16,0
23,1997,HOLMROB002,16,,,,1,15,0
23,1997,MORTMIK001,11,,,,1,14,0
23,1997,LEVICHA001,10,,,,1,12,0
23,1997,BROWTIM001,16,,,,1,7,0
23,1996,BROWTIM001,16,32,272,0,1,24,0
23,1996,HOBBDAR001,16,10,84,0,1,14,0
23,1996,KIDDCAR001,16,0,47,0,29,622,0
23,1996,KAUFNAP001,16,,,,25,548,0
23,1996,SHEDKEN001,16,,,,3,51,0
23,1996,ASKAJOE001,15,,,,1,17,0
23,1996,GOSSJEF001,12,,,,1,0,0
23,1995,BROWTIM001,16,36,364,0,,,
23,1995,HOBBDAR001,16,1,10,0,1,20,0
23,1995,ISMAROC001,16,,,,36,706,0
23,1995,KAUFNAP001,16,,,,22,572,1
23,1995,JONECAL002,8,,,,5,92,0
23,1994,BROWTIM001,16,40,487,0,,,
23,1994,ISMAROC001,16,,,,43,923,0
23,1994,WRIGALE001,16,,,,10,282,0
23,1994,WILLHAR002,16,,,,8,153,0
23,1994,WILLJAM008,16,,,,1,0,0
23,1993,BROWTIM001,16,40,465,1,,,
23,1993,ISMAROC001,13,,,,25,605,0
23,1993,WRIGALE001,15,,,,10,167,0
23,1993,GAULWIL001,15,,,,7,187,0
23,1993,ROBIGRE002,12,,,,4,57,0
23,1993,PEATTOD001,16,,,,2,18,0
23,1993,SMITKEV002,10,,,,2,15,0
23,1993,MCCANAP001,13,,,,1,12,0
23,1993,TURKDAN001,16,,,,1,0,0
23,1992,BROWTIM001,15,37,383,0,2,14,0
23,1992,MCCANAP001,13,4,19,0,14,274,0
23,1992,WRIGALE001,10,,,,18,325,0
23,1992,GRADSAM001,7,,,,5,85,0
23,1992,LANDDAN001,16,,,,2,27,0
23,1992,BELLNIC002,16,,,,1,16,0
23,1992,TURKDAN001,16,,,,1,3,0
23,1991,BROWTIM001,16,29,330,1,1,29,0
23,1991,HOLLJAM001,16,,,,22,421,0
23,1991,GRADSAM001,12,,,,22,373,0
23,1991,MCCANAP001,16,,,,5,105,0
23,1991,SMITSTE002,16,,,,1,0,0
23,1991,TURKDAN001,16,,,,1,0,0
23,1990,BROWTIM001,16,34,295,0,,,
23,1990,HOLLJAM001,16,,,,32,655,0
23,1990,BROWRON001,16,,,,30,575,0
23,1990,TURKDAN001,16,,,,1,7,0
23,1990,MCCANAP001,16,,,,1,0,0
23,1989,ADAMSTE001,14,19,156,0,22,425,0
23,1989,EDMOBOB001,7,16,168,0,14,271,0
23,1989,BROWTIM001,1,4,43,0,3,63,0
23,1989,HARDMIK001,15,1,11,0,,,
23,1989,MUELVAN001,16,,,,5,120,0
23,1989,WARETIM001,13,,,,4,86,0
23,1989,SMITSTE002,16,,,,2,19,0
23,1989,GAULWIL001,16,,,,1,16,0
23,1989,TURKDAN001,16,,,,1,2,0
23,1989,JUNKTRE001,16,,,,1,0,0
23,1989,LEEAZEP001,13,,,,1,0,0
23,1988,BROWTIM001,16,49,444,0,41,1098,1
23,1988,ADAMSTE001,14,6,45,0,8,132,0
23,1988,MUELVAN001,14,,,,5,97,0
23,1988,SMITSTE002,16,,,,3,46,0
23,1988,TORASTA001,12,,,,2,0,0
23,1988,WOODCHR001,2,,,,1,20,0
23,1988,CARTRUS001,15,,,,1,14,0
23,1988,LEEAZEP001,8,,,,1,0,0
23,1987,WOODCHR001,9,26,189,0,3,55,0
23,1987,CALHRIC001,3,8,92,1,9,217,0
23,1987,ADAMSTE001,9,5,39,0,3,61,0
23,1987,FELLRON001,12,2,19,0,,,
23,1987,HARKLAN001,2,2,17,0,1,20,0
23,1987,DAVIJAM001,12,1,0,0,,,
23,1987,MUELVAN001,12,,,,27,588,0
23,1987,WILLDOK001,11,,,,14,221,0
23,1987,FOSTRON001,3,,,,1,12,0
23,1987,MILLMAT001,12,,,,1,0,0
23,1987,WASHRON001,2,,,,1,0,0
23,1986,WALKFUL001,14,49,440,1,23,368,0
23,1986,MCCANAP001,15,7,44,0,8,183,0
23,1986,ADAMSTE001,16,,,,27,573,0
23,1986,MILLMAT001,16,,,,3,40,0
23,1986,MUELVAN001,15,,,,2,73,0
23,1986,HAWKFRA001,16,,,,1,15,0
23,1985,WALKFUL001,13,62,692,0,21,467,0
23,1985,MONTCLE001,4,8,84,0,7,150,0
23,1985,HAYNMIK001,16,1,9,0,,,
23,1985,SEALSAM001,16,,,,23,482,0
23,1985,WILLDOK001,16,,,,1,19,0
23,1985,HAWKFRA001,16,,,,1,14,0
23,1985,HAYELES001,16,,,,1,0,0
23,1984,PRUIGRE001,15,53,473,0,3,16,0
23,1984,MONTCLE001,16,14,194,1,26,555,0
23,1984,WILLDOK001,16,,,,24,621,0
23,1984,WILLCHE001,16,,,,1,13,0
23,1984,JENSDER001,16,,,,1,11,0
23,1984,MCKIODI001,16,,,,1,0,0
23,1983,PRUIGRE001,16,58,666,1,31,604,0
23,1983,MONTCLE001,14,,,,21,464,0
23,1983,WILLDOK001,16,,,,5,88,0
23,1983,MILLMAT001,16,,,,2,19,0
23,1983,JENSDER001,16,,,,1,0,0
23,1983,MARTROD001,16,,,,1,0,0
23,1982,PRUIGRE001,9,27,209,0,14,371,0
23,1982,MONTCLE001,9,,,,17,312,0
23,1982,HILLKEN002,9,,,,2,20,0
23,1982,JENSDER001,9,,,,1,27,0
23,1982,MILLMAT001,9,,,,1,13,0
23,1982,WILLCHE001,8,,,,1,11,0
23,1981,WATTTED001,16,35,284,1,,,
23,1981,MATTIRA001,5,15,92,0,7,144,0
23,1981,WHITART001,16,2,4,0,25,563,0
23,1981,WILLCHE001,15,,,,15,309,0
23,1981,BARNMAL001,16,,,,15,265,0
23,1981,CHRITOD001,16,,,,4,54,0
23,1981,MONTCLE001,1,,,,3,48,0
23,1981,HILLKEN002,9,,,,1,21,0
23,1981,HAWKFRA001,13,,,,1,7,0
23,1980,MATTIRA001,16,48,421,0,29,585,0
23,1980,MCKIODI001,16,1,0,0,,,
23,1980,WHITART001,15,,,,21,392,1
23,1980,MOODKEI001,5,,,,8,150,0
23,1980,JENSDER001,16,,,,1,33,1
23,1980,CHRITOD001,16,,,,1,10,0
23,1980,RAMSDER001,16,,,,1,10,0
23,1980,HAYELES001,16,,,,1,0,0
23,1979,MATTIRA001,16,32,165,0,35,873,1
23,1979,BRUNLAR002,11,2,8,0,17,441,0
23,1979,DAVIMIK001,16,1,6,0,,,
23,1979,WHITART001,9,,,,5,46,0
23,1979,RUSSBOO001,16,,,,3,21,0
23,1979,STEWJOE001,3,,,,2,63,0
23,1979,HAWKCLA001,7,,,,1,25,0
23,1979,ROBITER002,3,,,,1,6,0
23,1979,JENSDER001,16,,,,1,0,0
23,1978,COLZNEA001,16,47,310,0,1,15,0
23,1978,WHITART001,16,,,,23,473,0
23,1978,HARTHAR001,7,,,,11,252,0
23,1978,RAMSDER001,16,,,,7,125,0
23,1978,BRUNLAR002,2,,,,6,154,0
23,1978,STEWJOE001,16,,,,4,120,0
23,1978,ROBITER002,7,,,,3,58,0
23,1978,CHESRAY001,16,,,,2,27,0
23,1978,RUSSBOO001,16,,,,2,-3,0
23,1978,MASOLIN001,16,,,,1,12,0
23,1977,COLZNEA001,13,32,334,0,,,
23,1977,JENNRIC001,2,5,39,0,4,93,0
23,1977,GARRCAR001,14,,,,21,420,0
23,1977,BANAPET001,14,,,,7,119,0
23,1977,ROBITER002,14,,,,6,83,0
23,1977,GINNHUB001,10,,,,3,74,0
23,1977,DAVICLA001,14,,,,3,63,0
23,1977,HAYELES001,14,,,,3,57,0
23,1977,BANKWAR001,14,,,,1,0,0
23,1977,MCCOMIK002,14,,,,1,0,0
23,1976,COLZNEA001,14,41,448,0,6,115,0
23,1976,MOORMAN001,1,6,78,0,1,28,0
23,1976,PHILCHA001,14,2,7,0,,,
23,1976,JENNRIC001,11,1,20,0,16,417,0
23,1976,GARRCAR001,12,,,,18,388,0
23,1976,BANKWAR001,14,,,,2,27,0
23,1976,BANAPET001,14,,,,2,23,0
23,1976,GINNHUB001,7,,,,1,27,0
23,1975,COLZNEA001,13,48,655,0,,,
23,1975,ATKIGEO001,14,8,33,0,2,60,0
23,1975,PHILCHA001,14,2,0,0,,,
23,1975,HARTHAR001,9,,,,17,518,1
23,1975,PHILJES001,14,,,,12,310,0
23,1975,DAVICLA001,11,,,,9,268,0
23,1975,VANEMAR001,14,,,,7,112,0
23,1975,BANAPET001,14,,,,2,24,0
23,1975,BANKWAR001,14,,,,1,19,0
23,1975,CARTLOU001,8,,,,1,13,0
23,1974,SMITRON002,14,41,486,0,19,420,0
23,1974,ATKIGEO001,14,4,31,0,,,
23,1974,HARTHAR001,13,,,,18,466,0
23,1974,BANAPET001,14,,,,8,137,0
23,1974,DAVICLA001,11,,,,3,107,0
23,1974,BANKWAR001,14,,,,1,10,0
23,1974,BRADMOR001,12,,,,1,0,0
23,1973,ATKIGEO001,14,41,336,1,,,
23,1973,MAXWTOM001,8,4,8,0,,,
23,1973,WARRJIM001,10,1,0,0,,,
23,1973,DAVICLA001,14,,,,19,504,0
23,1973,HUDSBOB002,14,,,,14,350,0
23,1973,BANAPET001,14,,,,3,48,0
23,1973,SMITCHA003,14,,,,2,23,0
23,1973,BANKWAR001,11,,,,1,12,0
23,1972,BRANCLI001,14,12,21,0,9,191,0
23,1972,ATKIGEO001,14,10,33,0,3,75,0
23,1972,MAXWTOM001,7,2,12,0,1,26,0
23,1972,DAVICLA001,11,,,,18,464,0
23,1972,WARRJIM001,7,,,,4,57,0
23,1972,SEILPAU001,14,,,,1,0,0
23,1972,SLOUGRE001,9,,,,1,0,0
23,1972,SMITCHA003,14,,,,1,0,0
23,1971,ATKIGEO001,14,20,159,0,,,
23,1971,MAXWTOM001,13,6,21,0,,,
23,1971,SHERROD001,12,2,2,0,,,
23,1971,HIGHDON001,14,1,0,0,21,454,0
23,1971,DAVICLA001,14,,,,27,734,0
23,1971,HUBBMAR001,14,,,,3,46,0
23,1971,BANAPET001,14,,,,1,0,0
23,1971,SEILPAU001,8,,,,1,0,0
23,1971,SMITCHA003,8,,,,1,0,0
23,1970,WYATALV001,11,25,231,1,13,286,0
23,1970,SHERROD001,14,8,65,0,2,39,0
23,1970,ATKIGEO001,14,4,12,0,23,574,0
23,1970,WARRJIM001,10,,,,2,47,0
23,1970,HUBBMAR001,13,,,,2,41,0
23,1970,THOMART001,6,,,,2,30,0
23,1969,ATKIGEO001,14,25,153,0,16,382,0
23,1969,SHERROD001,14,9,46,0,12,300,0
23,1969,GRAYDAV002,14,4,28,0,,,
23,1969,ALLEJAC001,5,1,-2,0,3,67,0
23,1969,SMITCHA003,14,,,,10,247,0
23,1969,BENSDUA001,14,,,,1,0,0
23,1968,ATKIGEO001,14,36,490,2,32,802,0
23,1968,BIRDROD001,10,11,128,0,,,
23,1968,DICKELD001,11,6,48,0,1,17,0
23,1968,WILSNEM001,1,1,0,0,4,84,0
23,1968,SHELART001,14,1,0,0,,,
23,1968,SMITCHA003,14,,,,8,167,0
23,1968,HAGBROG001,14,,,,1,21,0
23,1968,KRUSBOB001,12,,,,1,1,0
23,1968,HOPKJER001,5,,,,1,0,0
23,1968,OTTOGUS001,13,,,,1,0,0
23,1967,BIRDROD001,14,46,612,0,6,143,0
23,1967,GRAYDAV002,14,3,11,0,19,405,0
23,1967,POWEWAR001,14,2,19,0,,,
23,1967,SHERROD001,13,,,,12,279,0
23,1967,TODDLAR001,5,,,,5,123,0
23,1967,HAGBROG001,12,,,,2,12,0
23,1967,BENSDUA001,8,,,,1,0,0
23,1966,BIRDROD001,14,37,323,0,19,390,0
23,1966,KRAKJOE002,11,2,19,0,,,
23,1966,ATKIPER001,14,1,13,0,29,608,0
23,1966,CANNBIL001,14,1,12,0,,,
23,1966,GRAYDAV002,14,,,,6,128,0
23,1966,WILLWIL001,6,,,,2,52,0
23,1966,MIRIREX001,14,,,,2,0,0
23,1966,HAGBROG001,14,,,,1,13,0
23,1966,POWEWAR001,14,,,,1,0,0
23,1965,GIBSCLA001,14,31,357,1,9,186,0
23,1965,KRAKJOE002,12,2,5,0,,,
23,1965,HAGBROG001,14,1,3,0,3,50,0
23,1965,TODDLAR001,14,,,,20,461,0
23,1965,ROBEBOA001,6,,,,12,259,0
23,1965,GRAYDAV002,14,,,,1,34,0
23,1965,HERMDIC001,14,,,,1,0,0
23,1964,GIBSCLA001,14,29,419,0,,,
23,1964,ROBEBOA001,14,1,20,0,36,975,0
23,1964,KRAKJOE002,14,1,8,0,,,
23,1964,JACKBOB003,8,1,0,0,,,
23,1964,MORRTOM002,14,1,0,0,,,
23,1964,CANNBIL001,14,,,,21,518,0
23,1964,DANICLE001,14,,,,1,32,0
23,1964,CONNDAN001,5,,,,1,0,0
23,1964,DICKBOA001,7,,,,1,0,0
23,1964,KLEIDIC001,14,,,,1,0,0
23,1963,GIBSCLA001,14,26,307,2,2,10,0
23,1963,SOMMMIK001,4,4,44,0,5,102,0
23,1963,KRAKJOE002,14,4,10,0,,,
23,1963,ROBEBOA001,14,2,34,0,38,809,0
23,1963,SHAWGLE001,12,,,,2,19,0
23,1963,MCMIJIM002,14,,,,1,23,0
23,1963,MURDJES001,1,,,,1,17,0
23,1963,SIMPJAC002,14,,,,1,11,0
23,1963,BIRDDAN001,10,,,,1,7,0
23,1963,KLEIDIC001,14,,,,1,7,0
23,1963,HEROKEN001,14,,,,1,3,0
23,1962,GARNBOB002,14,20,162,0,1,8,0
23,1962,LEWIHAL001,11,9,65,0,3,65,0
23,1962,VALDVER001,10,2,14,0,,,
23,1962,MORRTOM002,14,2,13,0,,,
23,1962,WILLFRE002,14,1,3,0,,,
23,1962,ROBEBOA001,14,,,,27,748,1
23,1962,DANICLE001,14,,,,24,530,0
23,1962,MILLALA001,14,,,,6,45,0
23,1962,DOUGBOB002,14,,,,1,20,0
23,1962,SIMPWIL001,10,,,,1,7,0
23,1962,NORRJIM001,7,,,,1,2,0
23,1962,NOVSJOE001,14,,,,1,0,0
23,1961,DANICLE001,8,5,34,0,13,276,0
23,1961,FULLCHA001,14,4,52,0,8,155,0
23,1961,FLEMGEO001,14,3,24,0,29,588,0
23,1961,GARNBOB002,13,2,5,0,,,
23,1961,SMITHAL001,8,1,2,0,,,
23,1961,LARSJAC001,2,,,,9,254,0
23,1961,MILLALA001,14,,,,6,66,0
23,1961,KOWAWAL001,4,,,,1,19,0
23,1961,COOLBOB001,14,,,,1,15,0
23,1961,ASADDOU001,14,,,,1,10,0
23,1960,LARSJAC001,14,12,106,0,30,852,0
23,1960,REYNBIL002,6,7,24,0,,,
23,1960,TERETON001,14,5,12,0,4,61,0
23,1960,KEYEBOB001,4,1,5,0,,,
23,1960,CANNJOE001,14,1,4,0,,,
23,1960,SMITJDA001,14,,,,14,373,1
23,1960,MCFANYL001,13,,,,5,71,0
