boxscoreid,season,Player,playerid,home,fid,kr,kryds,krtd,pr,pryds,prtd
198311202702,1983,Billy Johnson,JOHNBIL008,TRUE,2,0,0,0,2,-2,0
198311202702,1983,Gerald Riggs,RIGGGER001,TRUE,2,3,53,0,,,
198311202810,1983,Paul Johns,JOHNPAU001,FALSE,28,0,0,0,1,0,0
198311202810,1983,Zachary Dixon,DIXOZAC001,FALSE,28,6,139,0,,,
198311202810,1983,David Hughes,HUGHDAV001,FALSE,28,1,21,0,,,
198311202810,1983,Zach Thomas,THOMZAC001,TRUE,10,2,25,0,,,
198311202810,1983,Tom Jackson,JACKTOM001,TRUE,10,1,2,0,,,
198311212220,1983,Kirk Springs,SPRIKIR001,FALSE,22,1,23,0,3,128,1
198311212220,1983,Preston Brown,BROWPRE001,FALSE,22,1,17,0,,,
198311212220,1983,Jeff Groth,GROTJEF001,TRUE,20,0,0,0,3,9,0
198311212220,1983,Jimmy Rogers,ROGEJIM001,TRUE,20,1,25,0,,,
198311212220,1983,Frank Wattelet,WATTFRA001,TRUE,20,1,4,0,,,
198311212220,1983,Wayne Wilson,WILSWAY001,TRUE,20,1,17,0,,,
198311242511,1983,Rick Woods,WOODRIC003,FALSE,25,0,0,0,2,17,0
198311242511,1983,Henry Odom,ODOMHEN001,FALSE,25,4,67,0,,,
198311242511,1983,Tim Harris,HARRTIM001,FALSE,25,2,33,0,,,
198311242511,1983,Robbie Martin,MARTROB001,TRUE,11,0,0,0,6,140,1
198311242511,1983,Ken Jenkins,JENKKEN001,TRUE,11,1,18,0,,,
198311240109,1983,Stump Mitchell,MITCSTU001,FALSE,1,4,88,0,4,40,0
198311240109,1983,Randy Love,LOVERAN001,FALSE,1,2,38,0,,,
198311240109,1983,Ron Fellows,FELLRON001,TRUE,9,1,19,0,4,34,0
198311240109,1983,Gary Allen,ALLEGAR001,TRUE,9,2,58,0,,,
198311273130,1983,Carl Roaches,ROACCAR001,FALSE,31,2,26,0,2,5,0
198311273130,1983,Steve Brown,BROWSTE001,FALSE,31,2,98,0,,,
198311273130,1983,Chris Dressel,DRESCHR001,FALSE,31,1,13,0,,,
198311273130,1983,John Holt,HOLTJOH001,TRUE,30,0,0,0,3,31,0
198311273130,1983,Theo Bell,BELLTHE001,TRUE,30,0,0,0,1,6,0
198311273130,1983,Michael Morton,MORTMIC001,TRUE,30,2,79,0,,,
198311273130,1983,Johnny Ray Smith,SMITJOH004,TRUE,30,1,13,0,,,
198311271820,1983,Leo Lewis,LEWILEO001,FALSE,18,0,0,0,1,10,0
198311271820,1983,Jarvis Redwine,REDWJAR001,FALSE,18,2,34,0,,,
198311271820,1983,Darrin Nelson,NELSDAR002,FALSE,18,1,24,0,,,
198311271820,1983,Jeff Groth,GROTJEF001,TRUE,20,0,0,0,2,29,0
198311271820,1983,Jimmy Rogers,ROGEJIM001,TRUE,20,3,47,0,,,
198311271820,1983,Kenny Duckett,DUCKKEN001,TRUE,20,1,28,0,,,
198311271820,1983,Wayne Wilson,WILSWAY001,TRUE,20,1,22,0,,,
198311272706,1983,Dana McLemore,MCLEDAN001,FALSE,27,4,67,0,2,15,0
198311272706,1983,Dennis McKinnon,MCKIDEN002,TRUE,6,0,0,0,3,11,0
198311272706,1983,Willie Gault,GAULWIL001,TRUE,6,2,47,0,,,
198311271922,1983,Ricky Smith,SMITRIC002,FALSE,19,6,131,0,1,8,0
198311271922,1983,Keith Lee,LEEAKEI001,FALSE,19,1,15,0,,,
198311271922,1983,Kirk Springs,SPRIKIR001,TRUE,22,1,19,0,4,30,0
198311271922,1983,Ken Schroy,SCHRKEN001,TRUE,22,0,0,0,1,11,0
198311271922,1983,Preston Brown,BROWPRE001,TRUE,22,1,27,0,,,
198311271408,1983,Larry Anderson,ANDELAR001,FALSE,14,3,54,0,,,
198311271408,1983,Kendall Williams,WILLKEN003,FALSE,14,1,18,0,,,
198311271408,1983,Dino Hall,HALLDIN001,TRUE,8,0,0,0,5,64,0
198311271408,1983,Dwight Walker,WALKDWI001,TRUE,8,3,63,0,,,
198311271408,1983,Boyce Green,GREEBOY001,TRUE,8,1,12,0,,,
198311271408,1983,Scott Nicolas,NICOSCO001,TRUE,8,1,14,0,,,
198311272432,1983,John Sciarra,SCIAJOH001,FALSE,24,0,0,0,2,0,0
198311272432,1983,Randy Logan,LOGARAN001,FALSE,24,0,0,0,1,0,0
198311272432,1983,Glen Young,YOUNGLE001,FALSE,24,3,103,0,,,
198311272432,1983,Ray Ellis,ELLIRAY001,FALSE,24,2,30,0,,,
198311272432,1983,Virgil Seay,SEAYVIR001,TRUE,32,4,72,0,2,8,0
198311272432,1983,Otis Wonsley,WONSOTI001,TRUE,32,1,16,0,,,
198311271202,1983,Phil Epps,EPPSPHI001,FALSE,12,0,0,0,1,-2,0
198311271202,1983,Harlan Huckleby,HUCKHAR001,FALSE,12,3,44,0,,,
198311271202,1983,Johnnie Gray,GRAYJOH001,FALSE,12,1,18,0,,,
198311271202,1983,Tim Lewis,LEWITIM001,FALSE,12,1,19,0,,,
198311271202,1983,Billy Johnson,JOHNBIL008,TRUE,2,0,0,0,1,38,0
198311271202,1983,Kenny Johnson,JOHNKEN006,TRUE,2,5,103,0,,,
198311271202,1983,Bob Glazebrook,GLAZBOB001,TRUE,2,1,0,0,,,
198311271202,1983,Gerald Riggs,RIGGGER001,TRUE,2,1,23,0,,,
198311271202,1983,Richard Williams,WILLRIC002,TRUE,2,1,34,0,,,
198311271026,1983,Zach Thomas,THOMZAC001,FALSE,10,5,112,0,2,15,0
198311271026,1983,Steve Wilson,WILSSTE002,FALSE,10,1,19,0,,,
198311271026,1983,James Brooks,BROOJAM002,TRUE,26,1,18,0,2,9,0
198311271026,1983,Hosea Fortune,FORTHOS001,TRUE,26,0,0,0,1,9,0
198311271026,1983,Bruce Laird,LAIRBRU001,TRUE,26,1,16,0,,,
198311271628,1983,Anthony Hancock,HANCANT001,FALSE,16,5,85,0,,,
198311271628,1983,Calvin Daniels,DANICAL001,FALSE,16,1,0,0,,,
198311271628,1983,Paul Johns,JOHNPAU001,TRUE,28,0,0,0,2,33,0
198311271628,1983,Zachary Dixon,DIXOZAC001,TRUE,28,5,137,0,,,
198311271628,1983,David Hughes,HUGHDAV001,TRUE,28,3,53,0,,,
198311271628,1983,Mike Tice,TICEMIK001,TRUE,28,1,19,0,,,
198311270429,1983,Robb Riddick,RIDDROB001,FALSE,4,6,101,0,2,17,0
198311270429,1983,Darryl Talley,TALLDAR001,FALSE,4,2,9,0,,,
198311270429,1983,Henry Ellard,ELLAHEN001,TRUE,29,3,71,0,2,14,0
198311270429,1983,Johnnie Johnson,JOHNJOH004,TRUE,29,0,0,0,1,8,0
198311270429,1983,Barry Redden,REDDBAR001,TRUE,29,1,14,0,,,
198311272123,1983,Pete Shaw,SHAWPET001,FALSE,21,0,0,0,2,13,0
198311272123,1983,John Tuggle,TUGGJOH001,FALSE,21,2,26,0,,,
198311272123,1983,Butch Woolfolk,WOOLBUT001,FALSE,21,2,13,0,,,
198311272123,1983,Mike Mayock,MAYOMIK001,FALSE,21,1,9,0,,,
198311272123,1983,Greg Pruitt,PRUIGRE001,TRUE,23,1,22,0,3,28,0
198311272123,1983,Cleo Montgomery,MONTCLE001,TRUE,23,2,43,0,,,
198311280717,1983,John Simmons,SIMMJOH001,FALSE,7,2,53,0,1,10,0
198311280717,1983,Ray Horton,HORTRAY001,FALSE,7,2,42,0,,,
198311280717,1983,Fulton Walker,WALKFUL001,TRUE,17,2,36,0,2,16,0
198311280717,1983,Mark Clayton,CLAYMAR001,TRUE,17,0,0,0,2,24,0
198311280717,1983,Tony Nathan,NATHTON001,TRUE,17,1,12,0,,,
198312012326,1983,Greg Pruitt,PRUIGRE001,FALSE,23,1,32,0,4,31,0
198312012326,1983,Cleo Montgomery,MONTCLE001,FALSE,23,2,55,0,,,
198312012326,1983,James Brooks,BROOJAM002,TRUE,26,1,18,0,2,25,0
198312012326,1983,Earnest Jackson,JACKEAR001,TRUE,26,4,85,0,,,
198312040725,1983,John Simmons,SIMMJOH001,FALSE,7,1,26,0,2,0,0
198312040725,1983,Paul Skansi,SKANPAU001,TRUE,25,0,0,0,3,40,0
198312040725,1983,Tim Harris,HARRTIM001,TRUE,25,3,61,0,,,
198312040725,1983,Henry Odom,ODOMHEN001,TRUE,25,3,55,0,,,
198312042924,1983,Henry Ellard,ELLAHEN001,FALSE,29,0,0,0,2,16,0
198312042924,1983,Johnnie Johnson,JOHNJOH004,FALSE,29,0,0,0,2,8,0
198312042924,1983,LeRoy Irvin,IRVILER001,FALSE,29,0,0,0,1,9,0
198312042924,1983,Barry Redden,REDDBAR001,FALSE,29,2,36,0,,,
198312042924,1983,John Sciarra,SCIAJOH001,TRUE,24,0,0,0,4,15,0
198312042924,1983,Ray Ellis,ELLIRAY001,TRUE,24,2,37,0,,,
198312042924,1983,Glen Young,YOUNGLE001,TRUE,24,2,30,0,,,
198312040232,1983,Billy Johnson,JOHNBIL008,FALSE,2,0,0,0,3,25,0
198312040232,1983,Kenny Johnson,JOHNKEN006,FALSE,2,3,61,0,,,
198312040232,1983,Richard Williams,WILLRIC002,FALSE,2,2,46,0,,,
198312040232,1983,Bobby Butler,BUTLBOB002,FALSE,2,1,17,0,,,
198312040232,1983,Mike Nelms,NELMMIK001,TRUE,32,0,0,0,4,5,0
198312040232,1983,Greg Williams,WILLGRE001,TRUE,32,1,6,0,,,
198312040121,1983,Stump Mitchell,MITCSTU001,FALSE,1,2,39,0,7,51,0
198312040121,1983,Willard Harrell,HARRWIL002,FALSE,1,1,26,0,,,
198312040121,1983,Pete Shaw,SHAWPET001,TRUE,21,0,0,0,6,48,0
198312040121,1983,Joe Morris,MORRJOE001,TRUE,21,2,35,0,,,
198312040121,1983,John Tuggle,TUGGJOH001,TRUE,21,1,20,0,,,
198312042019,1983,Jeff Groth,GROTJEF001,FALSE,20,0,0,0,1,0,0
198312042019,1983,Kenny Duckett,DUCKKEN001,FALSE,20,1,21,0,,,
198312042019,1983,Wayne Wilson,WILSWAY001,FALSE,20,1,25,0,,,
198312042019,1983,Ricky Smith,SMITRIC002,TRUE,19,1,53,0,1,4,0
198312041731,1983,Fulton Walker,WALKFUL001,FALSE,17,3,100,0,3,25,0
198312041731,1983,Mike Kozlowski,KOZLMIK001,FALSE,17,0,0,0,1,11,0
198312041731,1983,Mark Brown,BROWMAR003,FALSE,17,1,0,0,,,
198312041731,1983,Carl Roaches,ROACCAR001,TRUE,31,3,42,0,,,
198312040612,1983,Dennis McKinnon,MCKIDEN002,FALSE,6,0,0,0,7,78,1
198312040612,1983,Brian Baschnagel,BASCBRI001,FALSE,6,2,23,0,,,
198312040612,1983,Willie Gault,GAULWIL001,FALSE,6,2,38,0,,,
198312040612,1983,Todd Bell,BELLTOD001,FALSE,6,1,18,0,,,
198312040612,1983,Phil Epps,EPPSPHI001,TRUE,12,0,0,0,5,30,0
198312040612,1983,Estus Hood,HOODEST001,TRUE,12,0,0,0,1,0,0
198312040612,1983,Harlan Huckleby,HUCKHAR001,TRUE,12,4,67,0,,,
198312040612,1983,Johnnie Gray,GRAYJOH001,TRUE,12,1,26,0,,,
198312040416,1983,Robb Riddick,RIDDROB001,FALSE,4,1,12,0,1,7,0
198312040416,1983,Bill Hurley,HURLBIL001,FALSE,4,0,0,0,1,0,0
198312040416,1983,Van Williams,WILLVAN001,FALSE,4,1,12,0,,,
198312040416,1983,J.T. Smith,SMITJTA001,TRUE,16,0,0,0,2,10,0
198312040416,1983,Anthony Hancock,HANCANT001,TRUE,16,1,15,0,,,
198312040810,1983,Dino Hall,HALLDIN001,FALSE,8,0,0,0,1,11,0
198312040810,1983,Dwight Walker,WALKDWI001,FALSE,8,3,47,0,,,
198312040810,1983,Boyce Green,GREEBOY001,FALSE,8,1,19,0,,,
198312040810,1983,Steve Wilson,WILSSTE002,TRUE,10,2,41,0,,,
198312042214,1983,Kirk Springs,SPRIKIR001,FALSE,22,1,14,0,3,14,0
198312042214,1983,Preston Brown,BROWPRE001,FALSE,22,2,32,0,,,
198312042214,1983,Larry Anderson,ANDELAR001,TRUE,14,2,44,0,2,8,0
198312042214,1983,Kendall Williams,WILLKEN003,TRUE,14,1,21,0,,,
198312040928,1983,Ron Fellows,FELLRON001,FALSE,9,1,15,0,3,29,0
198312040928,1983,Robert Newhouse,NEWHROB001,FALSE,9,0,0,0,1,0,0
198312040928,1983,Bruce Huther,HUTHBRU001,FALSE,9,1,0,0,,,
198312040928,1983,Paul Johns,JOHNPAU001,TRUE,28,0,0,0,3,23,0
198312040928,1983,David Hughes,HUGHDAV001,TRUE,28,3,84,0,,,
198312040928,1983,Zachary Dixon,DIXOZAC001,TRUE,28,2,56,0,,,
198312043027,1983,Theo Bell,BELLTHE001,FALSE,30,0,0,0,2,6,0
198312043027,1983,Michael Morton,MORTMIC001,FALSE,30,5,131,0,,,
198312043027,1983,Johnny Ray Smith,SMITJOH004,FALSE,30,1,-4,0,,,
198312043027,1983,Dana McLemore,MCLEDAN001,TRUE,27,0,0,0,2,13,0
198312043027,1983,Jeff Moore,MOORJEF001,TRUE,27,2,22,0,,,
198312043027,1983,Earl Cooper,COOPEAR001,TRUE,27,1,17,0,,,
198312051811,1983,Jarvis Redwine,REDWJAR001,FALSE,18,4,75,0,,,
198312051811,1983,Rick Bell,BELLRIC002,FALSE,18,1,14,0,,,
198312051811,1983,Robbie Martin,MARTROB001,TRUE,11,1,18,0,2,5,0
198312102522,1983,Paul Skansi,SKANPAU001,FALSE,25,0,0,0,5,33,0
198312102522,1983,Tim Harris,HARRTIM001,FALSE,25,1,0,0,,,
198312102522,1983,Henry Odom,ODOMHEN001,FALSE,25,1,11,0,,,
198312102522,1983,Kirk Springs,SPRIKIR001,TRUE,22,0,0,0,5,50,0
198312102522,1983,Preston Brown,BROWPRE001,TRUE,22,7,134,0,,,
198312100217,1983,Billy Johnson,JOHNBIL008,FALSE,2,0,0,0,1,15,0
198312100217,1983,Gerald Riggs,RIGGGER001,FALSE,2,2,50,0,,,
198312100217,1983,William Curran,CURRWIL001,FALSE,2,1,10,0,,,
198312100217,1983,Kenny Johnson,JOHNKEN006,FALSE,2,1,19,0,,,
198312100217,1983,Richard Williams,WILLRIC002,FALSE,2,1,17,0,,,
198312100217,1983,Fulton Walker,WALKFUL001,TRUE,17,2,93,0,2,22,0
198312100217,1983,Vince Heflin,HEFLVIN001,TRUE,17,1,27,0,1,19,0
198312100217,1983,Tony Nathan,NATHTON001,TRUE,17,1,0,0,,,
198312112024,1983,Kenny Duckett,DUCKKEN001,FALSE,20,2,23,0,,,
198312112024,1983,Wayne Wilson,WILSWAY001,FALSE,20,1,22,0,,,
198312112024,1983,Glen Young,YOUNGLE001,TRUE,24,1,24,0,2,29,0
198312112024,1983,Perry Harrington,HARRPER001,TRUE,24,1,25,0,,,
198312110618,1983,Dennis McKinnon,MCKIDEN002,FALSE,6,0,0,0,1,16,0
198312110618,1983,Dennis Gentry,GENTDEN001,FALSE,6,3,64,0,,,
198312110618,1983,Willie Gault,GAULWIL001,FALSE,6,1,13,0,,,
198312110618,1983,Leo Lewis,LEWILEO001,TRUE,18,0,0,0,2,42,0
198312110618,1983,Darrin Nelson,NELSDAR002,TRUE,18,5,87,0,,,
198312112821,1983,Zachary Dixon,DIXOZAC001,FALSE,28,4,100,0,,,
198312112821,1983,Pete Shaw,SHAWPET001,TRUE,21,0,0,0,7,26,0
198312112821,1983,Joe Morris,MORRJOE001,TRUE,21,4,63,0,,,
198312112704,1983,Dana McLemore,MCLEDAN001,FALSE,27,1,21,0,4,64,0
198312112704,1983,Jeff Moore,MOORJEF001,FALSE,27,2,27,0,,,
198312112704,1983,Robb Riddick,RIDDROB001,TRUE,4,1,41,0,4,24,0
198312112704,1983,Van Williams,WILLVAN001,TRUE,4,4,96,0,,,
198312110831,1983,Dino Hall,HALLDIN001,FALSE,8,0,0,0,2,17,0
198312110831,1983,Dwight Walker,WALKDWI001,FALSE,8,5,104,0,,,
198312110831,1983,Boyce Green,GREEBOY001,FALSE,8,2,55,0,,,
198312110831,1983,Carl Roaches,ROACCAR001,TRUE,31,1,16,0,1,4,0
198312110831,1983,Steve Brown,BROWSTE001,TRUE,31,1,93,1,,,
198312110831,1983,Herkie Walls,WALLHER001,TRUE,31,1,0,0,,,
198312111107,1983,Robbie Martin,MARTROB001,FALSE,11,2,21,0,4,8,0
198312111107,1983,Ken Jenkins,JENKKEN001,FALSE,11,1,25,0,,,
198312111107,1983,Larry Lee,LEEALAR001,FALSE,11,1,11,0,,,
198312111107,1983,John Simmons,SIMMJOH001,TRUE,7,1,19,0,5,16,0
198312111107,1983,Ray Horton,HORTRAY001,TRUE,7,1,49,0,,,
198312111107,1983,Rodney Tate,TATEROD001,TRUE,7,1,9,0,,,
198312111410,1983,Larry Anderson,ANDELAR001,FALSE,14,2,19,0,5,29,0
198312111410,1983,Ricky Porter,PORTRIC001,FALSE,14,1,11,0,,,
198312111410,1983,Kendall Williams,WILLKEN003,FALSE,14,1,18,0,,,
198312111410,1983,Zach Thomas,THOMZAC001,TRUE,10,1,22,0,2,29,0
198312111410,1983,Steve Wilson,WILSSTE002,TRUE,10,2,50,0,,,
198312111626,1983,J.T. Smith,SMITJTA001,FALSE,16,1,5,0,3,29,0
198312111626,1983,Anthony Hancock,HANCANT001,FALSE,16,5,96,0,,,
198312111626,1983,Deron Cherry,CHERDER001,FALSE,16,1,23,0,,,
198312111626,1983,James Brooks,BROOJAM002,TRUE,26,5,103,0,1,28,0
198312111626,1983,Jim Jodat,JODAJIM001,TRUE,26,1,13,0,,,
198312113209,1983,Mike Nelms,NELMMIK001,FALSE,32,2,40,0,2,17,0
198312113209,1983,Virgil Seay,SEAYVIR001,FALSE,32,0,0,0,2,42,0
198312113209,1983,Ron Fellows,FELLRON001,TRUE,9,6,127,0,,,
198312110123,1983,Stump Mitchell,MITCSTU001,FALSE,1,3,59,0,,,
198312110123,1983,Willard Harrell,HARRWIL002,FALSE,1,1,14,0,,,
198312110123,1983,Greg Pruitt,PRUIGRE001,TRUE,23,2,65,0,4,26,0
198312110123,1983,Matt Millen,MILLMAT001,TRUE,23,2,19,0,,,
198312110123,1983,Cleo Montgomery,MONTCLE001,TRUE,23,1,19,0,,,
198312111929,1983,Ricky Smith,SMITRIC002,FALSE,19,1,10,0,4,55,0
198312111929,1983,Rick Sanford,SANFRIC001,FALSE,19,0,0,0,1,0,0
198312111929,1983,Henry Ellard,ELLAHEN001,TRUE,29,2,53,0,5,38,0
198312111929,1983,LeRoy Irvin,IRVILER001,TRUE,29,0,0,0,1,15,0
198312111929,1983,Johnnie Johnson,JOHNJOH004,TRUE,29,0,0,0,1,6,0
198312111929,1983,Barry Redden,REDDBAR001,TRUE,29,2,38,0,,,
198312121230,1983,Phil Epps,EPPSPHI001,FALSE,12,0,0,0,2,20,0
198312121230,1983,Harlan Huckleby,HUCKHAR001,FALSE,12,2,40,0,,,
198312121230,1983,Tim Lewis,LEWITIM001,FALSE,12,2,26,0,,,
198312121230,1983,Theo Bell,BELLTHE001,TRUE,30,0,0,0,3,8,0
198312121230,1983,Michael Morton,MORTMIC001,TRUE,30,3,53,0,,,
198312121230,1983,James Owens,OWENJAM001,TRUE,30,1,0,0,,,
198312162217,1983,Kirk Springs,SPRIKIR001,FALSE,22,0,0,0,1,7,0
198312162217,1983,Preston Brown,BROWPRE001,FALSE,22,6,97,0,,,
198312162217,1983,Mark Clayton,CLAYMAR001,TRUE,17,0,0,0,2,0,0
198312162217,1983,Fulton Walker,WALKFUL001,TRUE,17,1,34,0,,,
198312172132,1983,Pete Shaw,SHAWPET001,FALSE,21,0,0,0,4,51,0
198312172132,1983,Joe Morris,MORRJOE001,FALSE,21,4,84,0,,,
198312172132,1983,Larry Heater,HEATLAR001,FALSE,21,1,21,0,,,
198312172132,1983,Nick Giaquinto,GIAQNIC001,TRUE,32,0,0,0,1,0,0
198312172132,1983,Reggie Evans,EVANREG001,TRUE,32,6,109,0,,,
198312170718,1983,John Simmons,SIMMJOH001,FALSE,7,3,76,0,3,21,0
198312170718,1983,Ray Horton,HORTRAY001,FALSE,7,1,5,0,,,
198312170718,1983,Darrin Nelson,NELSDAR002,TRUE,18,2,58,0,,,
198312170718,1983,Jarvis Redwine,REDWJAR001,TRUE,18,1,34,0,,,
198312180402,1983,Robb Riddick,RIDDROB001,FALSE,4,3,57,0,4,12,0
198312180402,1983,Van Williams,WILLVAN001,FALSE,4,3,56,0,,,
198312180402,1983,Billy Johnson,JOHNBIL008,TRUE,2,0,0,0,4,9,0
198312180402,1983,Gerald Riggs,RIGGGER001,TRUE,2,2,18,0,,,
198312182401,1983,Michael Haddix,HADDMIC001,FALSE,24,2,27,0,,,
198312182401,1983,Byron Darby,DARBBYR001,FALSE,24,1,0,0,,,
198312182401,1983,Major Everett,EVERMAJ001,FALSE,24,1,11,0,,,
198312182401,1983,Perry Harrington,HARRPER001,FALSE,24,1,6,0,,,
198312182401,1983,Roynell Young,YOUNROY002,FALSE,24,1,18,0,,,
198312182401,1983,Stump Mitchell,MITCSTU001,TRUE,1,0,0,0,3,23,0
198312182920,1983,Henry Ellard,ELLAHEN001,FALSE,29,2,44,0,4,86,1
198312182920,1983,Johnnie Johnson,JOHNJOH004,FALSE,29,0,0,0,1,0,0
198312182920,1983,Jeff Groth,GROTJEF001,TRUE,20,0,0,0,3,32,0
198312182920,1983,Kenny Duckett,DUCKKEN001,TRUE,20,4,64,0,,,
198312182920,1983,Rich Mauti,MAUTRIC001,TRUE,20,1,8,0,,,
198312181206,1983,Phil Epps,EPPSPHI001,FALSE,12,0,0,0,5,19,0
198312181206,1983,Johnnie Gray,GRAYJOH001,FALSE,12,2,11,0,,,
198312181206,1983,Harlan Huckleby,HUCKHAR001,FALSE,12,2,25,0,,,
198312181206,1983,Syd Kitson,KITSSYD001,FALSE,12,1,0,0,,,
198312181206,1983,Dennis McKinnon,MCKIDEN002,TRUE,6,0,0,0,2,25,0
198312181206,1983,Dave Duerson,DUERDAV001,TRUE,6,3,66,0,,,
198312181206,1983,Brian Cabral,CABRBRI001,TRUE,6,1,6,0,,,
198312181016,1983,Zach Thomas,THOMZAC001,FALSE,10,5,84,0,1,26,0
198312181016,1983,Steve Wilson,WILSSTE002,FALSE,10,3,35,0,,,
198312181016,1983,Dave Studdard,STUDDAV001,FALSE,10,1,8,0,,,
198312181016,1983,J.T. Smith,SMITJTA001,TRUE,16,0,0,0,4,45,0
198312181016,1983,Deron Cherry,CHERDER001,TRUE,16,1,31,0,,,
198312181016,1983,Anthony Hancock,HANCANT001,TRUE,16,1,13,0,,,
198312181016,1983,Dave Lindstrom,LINDDAV001,TRUE,16,1,0,0,,,
198312182508,1983,Henry Odom,ODOMHEN001,FALSE,25,4,73,0,,,
198312182508,1983,Craig Bingham,BINGCRA001,FALSE,25,1,15,0,,,
198312182508,1983,Tim Harris,HARRTIM001,FALSE,25,1,9,0,,,
198312182508,1983,Dino Hall,HALLDIN001,TRUE,8,0,0,0,3,28,0
198312182508,1983,Dwight Walker,WALKDWI001,TRUE,8,2,50,0,,,
198312182508,1983,Boyce Green,GREEBOY001,TRUE,8,1,24,0,,,
198312183114,1983,Carl Roaches,ROACCAR001,FALSE,31,3,55,0,2,13,0
198312183114,1983,Steve Brown,BROWSTE001,FALSE,31,2,33,0,,,
198312183114,1983,Larry Anderson,ANDELAR001,TRUE,14,2,41,0,3,9,0
198312183114,1983,Kendall Williams,WILLKEN003,TRUE,14,1,40,0,,,
198312181928,1983,Ricky Smith,SMITRIC002,FALSE,19,1,18,0,2,22,0
198312181928,1983,Cedric Jones,JONECED001,FALSE,19,1,15,0,,,
198312181928,1983,Paul Johns,JOHNPAU001,TRUE,28,0,0,0,3,32,0
198312181928,1983,Zachary Dixon,DIXOZAC001,TRUE,28,2,60,0,,,
198312182623,1983,James Brooks,BROOJAM002,FALSE,26,4,79,0,2,4,0
198312182623,1983,Earnest Jackson,JACKEAR001,FALSE,26,2,47,0,,,
198312182623,1983,Eric Sievers,SIEVERI001,FALSE,26,1,6,0,,,
198312182623,1983,Greg Pruitt,PRUIGRE001,TRUE,23,0,0,0,3,47,0
198312182623,1983,Cleo Montgomery,MONTCLE001,TRUE,23,3,60,0,,,
198312183011,1983,Theo Bell,BELLTHE001,FALSE,30,0,0,0,1,7,0
198312183011,1983,John Holt,HOLTJOH001,FALSE,30,0,0,0,1,0,0
198312183011,1983,James Owens,OWENJAM001,FALSE,30,4,47,0,,,
198312183011,1983,Adger Armstrong,ARMSADG001,FALSE,30,1,10,0,,,
198312183011,1983,Terdell Middleton,MIDDTER001,FALSE,30,1,10,0,,,
198312183011,1983,Robbie Martin,MARTROB001,TRUE,11,0,0,0,1,5,0
198312183011,1983,Alvin Hall,HALLALV002,TRUE,11,2,51,0,,,
198312183011,1983,Ken Jenkins,JENKKEN001,TRUE,11,1,19,0,,,
198312190927,1983,Gary Allen,ALLEGAR001,FALSE,9,2,44,0,3,35,0
198312190927,1983,Ron Fellows,FELLRON001,FALSE,9,4,71,0,,,
198312190927,1983,Ron Springs,SPRIRON001,FALSE,9,1,13,0,,,
198312190927,1983,Dana McLemore,MCLEDAN001,TRUE,27,1,10,0,2,61,1
198312190927,1983,Jeff Moore,MOORJEF001,TRUE,27,3,68,0,,,
198312241028,1983,Zach Thomas,THOMZAC001,FALSE,10,4,81,0,3,10,0
198312241028,1983,Steve Wilson,WILSSTE002,FALSE,10,2,37,0,,,
198312241028,1983,Paul Johns,JOHNPAU001,TRUE,28,0,0,0,4,58,0
198312241028,1983,Zachary Dixon,DIXOZAC001,TRUE,28,2,43,0,,,
198312262909,1983,Henry Ellard,ELLAHEN001,FALSE,29,2,37,0,1,7,0
198312262909,1983,Johnnie Johnson,JOHNJOH004,FALSE,29,0,0,0,1,3,0
198312262909,1983,Mike Guman,GUMAMIK001,FALSE,29,1,9,0,,,
198312262909,1983,Gary Allen,ALLEGAR001,TRUE,9,0,0,0,4,16,0
198312262909,1983,Ron Fellows,FELLRON001,TRUE,9,4,68,0,,,
198312262909,1983,Ron Springs,SPRIRON001,TRUE,9,1,12,0,,,
198312312817,1983,Zachary Dixon,DIXOZAC001,FALSE,28,2,86,0,,,
198312312817,1983,David Hughes,HUGHDAV001,FALSE,28,2,44,0,,,
198312312817,1983,Fulton Walker,WALKFUL001,TRUE,17,6,104,0,1,8,0
198312312817,1983,Mark Clayton,CLAYMAR001,TRUE,17,0,0,0,1,24,0
198312311127,1983,Robbie Martin,MARTROB001,FALSE,11,0,0,0,4,30,0
198312311127,1983,Alvin Hall,HALLALV002,FALSE,11,2,45,0,,,
198312311127,1983,Ken Jenkins,JENKKEN001,FALSE,11,2,43,0,,,
198312311127,1983,Jeff Moore,MOORJEF001,TRUE,27,3,48,0,,,
198312311127,1983,Dana McLemore,MCLEDAN001,TRUE,27,2,44,0,,,
198401012932,1983,Henry Ellard,ELLAHEN001,FALSE,29,7,120,0,1,4,0
198401012932,1983,Barry Redden,REDDBAR001,FALSE,29,2,22,0,,,
198401012932,1983,Eric Williams,WILLERI001,FALSE,29,1,9,0,,,
198401012932,1983,Nick Giaquinto,GIAQNIC001,TRUE,32,0,0,0,3,56,0
198401012932,1983,Alvin Garrett,GARRALV001,TRUE,32,2,47,0,,,
198401012523,1983,Rick Woods,WOODRIC003,FALSE,25,0,0,0,3,21,0
198401012523,1983,Henry Odom,ODOMHEN001,FALSE,25,4,84,0,,,
198401012523,1983,Tim Harris,HARRTIM001,FALSE,25,1,19,0,,,
198401012523,1983,Greg Pruitt,PRUIGRE001,TRUE,23,0,0,0,5,47,0
198401012523,1983,Cleo Montgomery,MONTCLE001,TRUE,23,3,87,0,1,5,0
