fid,season,playerid,g,fgm,fga,patm,pata,pt,ptyds
29,1982,LANSMIK001,9,9,15,23,24,,
29,1982,MISKJOH001,9,,,,,45,1961
29,1981,CORRFRA001,16,17,26,36,36,89,3735
29,1980,CORRFRA001,16,16,30,51,52,76,3002
29,1980,CROMNOL001,16,,,1,1,,
29,1979,CORRFRA001,16,13,25,36,39,,
29,1979,CLARKEN002,16,,,,,93,3731
29,1978,CORRFRA001,16,29,43,31,33,,
29,1978,WALKGLE001,16,,,,,83,3069
29,1977,SEPTRAF001,14,18,30,32,35,,
29,1977,WALKGLE001,14,,,,,73,2568
29,1976,DEMPTOM001,14,17,26,36,44,,
29,1976,JACKRUS001,14,,,,,77,3006
29,1975,DEMPTOM001,14,21,26,31,36,,
29,1975,CARRDUA001,14,,,,,73,2874
29,1974,RAYADAV001,13,9,16,25,31,,
29,1974,BURKMIK001,8,,,1,3,46,1701
29,1974,CHAPDAV001,6,,,,,29,1028
29,1973,RAYADAV001,14,30,47,40,42,,
29,1973,CHAPDAV001,14,,,,,51,2079
29,1972,RAYADAV001,14,24,41,31,31,,
29,1972,CHAPDAV001,14,,,,,53,2344
29,1971,RAYADAV001,14,18,29,37,37,,
29,1971,STUDPAT001,14,,,,,70,2896
29,1970,RAYADAV001,14,29,45,34,34,,
29,1970,STUDPAT001,14,,,,,67,2618
29,1969,GOSSBRU001,14,22,34,36,36,,
29,1969,STUDPAT001,14,,,,,80,3259
29,1968,GOSSBRU001,14,17,31,37,37,,
29,1968,STUDPAT001,14,,,,,81,3207
29,1967,GOSSBRU001,14,20,43,48,48,,
29,1967,KILGJON001,14,,,,,68,2872
29,1966,GOSSBRU001,14,28,49,29,29,,
29,1966,KILGJON001,14,,,,,71,3037
29,1965,GOSSBRU001,14,15,26,30,32,,
29,1965,LOTHBIL001,9,,,,,42,1619
29,1965,KILGJON001,5,,,,,24,999
29,1964,GOSSBRU001,14,18,24,31,33,,
29,1964,VILLDAN002,14,,,,,82,3616
29,1963,VILLDAN002,14,9,17,25,26,81,3678
29,1963,ADAMJOH002,13,,,,,4,121
29,1962,VILLDAN002,14,10,20,26,27,87,3960
29,1961,VILLDAN002,14,13,27,32,32,46,1845
29,1961,BRATZEK001,13,,,,,12,458
29,1961,MARCJOE001,13,,,,,6,265
29,1960,VILLDAN002,12,12,19,28,28,,
29,1960,MICHLOU001,11,2,3,1,1,,
29,1960,RICHLES001,12,,,2,2,,
29,1960,SHOFDEL001,11,,,,,54,2301
29,1960,MARCJOE001,12,,,,,10,408
29,1959,MICHLOU001,12,8,17,12,14,,
29,1959,MORRJAC001,12,3,8,15,15,,
29,1959,RICHLES001,12,,1,,,,
29,1959,SHOFDEL001,12,,,,,48,2004
29,1959,MARCJOE001,12,,,,,2,81
29,1958,COTHPAI001,12,14,25,42,42,,
29,1958,SHOFDEL001,12,,,,,49,2018
29,1958,THOMCLE001,6,,,,,2,66
29,1957,COTHPAI001,12,11,19,38,38,,
29,1957,VANBNOR001,12,,,,,54,2392
29,1957,SHOFDEL001,12,,,,,2,97
29,1956,RICHLES001,12,8,15,36,38,,
29,1956,MCFABUD001,12,1,4,,,,
29,1956,VANBNOR001,12,,,,,48,2070
29,1955,RICHLES001,12,13,24,30,31,,
29,1955,MCFABUD001,12,1,5,,,,
29,1955,FEARTOM001,12,,3,,,,
29,1955,VANBNOR001,12,,,,,60,2676
29,1954,RICHLES001,12,8,15,38,38,,
29,1954,CAREBOB001,2,1,1,2,2,,
29,1954,FEARTOM001,10,,,1,1,,
29,1954,VANBNOR001,12,,,,,44,1874
29,1953,AGAJBEN001,10,10,24,36,37,,
29,1953,FEARTOM001,8,1,1,5,6,,
29,1953,HIRSELR001,12,,,4,5,,
29,1953,VANBNOR001,12,,,,,60,2529
29,1952,WATEBOB001,12,11,18,44,45,30,1276
29,1952,CAREBOB001,12,,1,,,,
29,1952,VANBNOR001,12,,,,,29,1250
29,1951,WATEBOB001,11,13,23,41,43,4,166
29,1951,HECKNOR001,10,,1,,,,
29,1951,FEARTOM001,7,,,6,7,,
29,1951,HIRSELR001,12,,,,1,,
29,1951,VANBNOR001,12,,,,,48,1992
29,1950,WATEBOB001,12,7,14,54,58,52,2087
29,1950,HIRSELR001,12,,,5,5,,
29,1950,VANBNOR001,12,,,,,11,466
29,1949,WATEBOB001,12,9,16,43,45,49,2177
29,1949,GEHRFRE001,12,,1,2,3,,
29,1949,VANBNOR001,8,,,,,2,91
29,1949,HOERDIC001,12,,,,,1,43
29,1948,WATEBOB001,11,6,11,38,44,43,1833
29,1948,GEHRFRE001,12,,,1,1,,
29,1948,BANTJAC001,12,,,,,17,639
29,1948,HARDJIM001,12,,,,,3,151
29,1947,WATEBOB001,12,7,16,27,30,59,2500
29,1947,GEHRFRE001,11,1,1,4,4,,
29,1947,HARDJIM001,9,,,,,10,263
29,1947,BANTJAC001,12,,,,,3,125
29,1946,WATEBOB001,11,6,9,37,37,39,1743
29,1946,DELABOB001,11,,2,,,,
29,1946,HARDJIM001,9,,,,,5,209
29,1946,BANTJAC001,10,,,,,1,44
29,1945,WATEBOB001,10,1,3,31,34,39,1585
29,1945,REISALB001,10,,,,,7,258
29,1945,JACOJAC002,2,,,,,1,43
29,1944,ZONTLOU001,10,3,6,14,16,,
29,1944,COLETOM001,10,1,1,,,33,1247
29,1944,WESTWAL001,9,,,6,8,,
29,1944,REISALB001,10,,,,,24,959
29,1942,ADAMCHE001,11,3,6,14,15,,
29,1942,CLAYBOY001,8,,,4,4,,
29,1942,PASQJOE001,11,,,1,1,,
29,1942,HALLPAR001,10,,,,,36,1397
29,1942,JACOJAC002,8,,,,,33,1395
29,1942,DAVICOR001,9,,,,,7,275
29,1942,PRITBOS001,1,,,,,1,34
29,1941,ADAMCHE001,11,1,2,13,14,,
29,1941,CLAYBOY001,11,1,2,1,1,,
29,1941,HALLPAR001,10,,,,,49,1967
29,1941,GOODOWE001,9,,,,,16,637
29,1941,MUCHRUD001,10,,,,,11,488
29,1941,DAVICOR001,8,,,,,2,75
29,1941,SMITGAY001,4,,,,,1,23
29,1940,ADAMCHE001,11,1,5,7,9,,
29,1940,DRAKJOH001,11,,1,2,5,,
29,1940,CLAYBOY001,11,,1,,,,
29,1940,SPADVIC001,9,,,5,7,,
29,1940,GUDAPET001,1,,,1,2,,
29,1940,HEINKEN001,3,,,1,1,2,63
29,1940,HALLPAR001,11,,,,,57,2489
29,1940,SMITGAY001,11,,,,,11,391
29,1940,CORDOLI001,10,,,,,5,224
29,1940,MAGNDAN001,11,,,,,1,33
29,1940,JANILEN001,11,,,,,1,30
29,1939,DAVICOR001,11,1,2,4,4,10,393
29,1939,SPADVIC001,11,,,12,16,,
29,1939,ADAMCHE001,9,,,5,5,,
29,1939,BOSTLEW001,7,,,2,2,1,55
29,1939,MOANKEL001,2,,,1,1,,
29,1939,HALLPAR001,11,,,,,58,2369
29,1939,RUSSDOU001,7,,,,,8,329
29,1939,SLOVMAR001,10,,,,,1,15
29,1938,SNYDBOB001,10,1,2,7,10,,
29,1938,PETENEL001,7,2,2,2,2,,
29,1938,TUCKDIC001,4,,,2,2,,
29,1938,ZOLLDIC001,11,,,1,1,,
29,1938,GODDEDA001,10,,,1,1,,
29,1938,DAVICOR001,11,,,1,1,,
29,1938,DAVIBOB001,8,,,,1,,
30,2018,CATACHA001,9,11,15,23,27,,
30,2018,SANTCAI001,7,9,12,17,17,,
30,2018,ANGEBRY001,16,,,,,57,2567
30,2017,MURRPAT001,12,19,23,21,22,,
30,2017,FOLKNIC001,4,6,11,7,9,,
30,2017,ANGEBRY001,16,,,,,65,2857
30,2016,AGUAROB001,16,22,31,32,34,,
30,2016,ANGEBRY001,16,,,,,70,3215
30,2015,BARTCON001,12,23,28,25,26,,
30,2015,BRINKYL001,4,6,12,6,8,,
30,2015,SCHUJAK001,16,,,,,56,2348
30,2014,MURRPAT001,16,20,24,31,31,,
30,2014,KOENMIC001,16,,,,,78,3154
30,2013,LINDRIA001,16,23,29,31,31,,
30,2013,KOENMIC001,16,,,,,87,3846
30,2012,BARTCON001,15,28,33,39,39,,
30,2012,KOENMIC001,16,,,,,76,3440
30,2011,BARTCON001,16,26,28,23,23,,
30,2011,KOENMIC001,16,,,,,67,3023
30,2010,BARTCON001,16,23,28,36,36,1,33
30,2010,MALOROB001,12,,,,,52,2160
30,2010,BRYACHR001,4,,,,,23,860
30,2009,BARTCON001,9,14,19,12,12,1,46
30,2009,NUGEMIK001,4,2,6,6,6,,
30,2009,ANDRSHA001,3,,1,6,6,,
30,2009,JOHNDIR001,11,,,,,62,2558
30,2009,PAULSAM001,5,,,,,24,1022
30,2008,BRYAMAT001,16,32,38,35,36,,
30,2008,BIDWJOS001,16,,,,,77,3426
30,2007,BRYAMAT001,16,28,33,34,34,,
30,2007,BIDWJOS001,16,,,,,77,3382
30,2006,BRYAMAT001,16,17,22,22,23,,
30,2006,BIDWJOS001,16,,,,,93,4045
30,2005,BRYAMAT001,15,21,25,31,31,,
30,2005,FRANTOD002,1,1,2,1,1,,
30,2005,BIDWJOS001,16,,,,,90,4101
30,2004,GRAMMAR001,11,11,19,21,22,,
30,2004,TAYLJAY002,5,4,5,11,11,,
30,2004,BIDWJOS001,16,,,,,82,3472
30,2003,GRAMMAR001,16,16,26,33,34,,
30,2003,TUPATOM001,16,,,,,83,3590
30,2002,GRAMMAR001,16,32,39,32,32,1,23
30,2002,TUPATOM001,16,,,,,90,3856
30,2001,GRAMMAR001,14,23,29,28,28,,
30,2001,BRIEDOU001,2,5,6,2,2,,
30,2001,ROYAMAR001,16,,,,,83,3382
30,2000,GRAMMAR001,16,28,34,42,42,,
30,2000,ROYAMAR001,16,,,,,85,3551
30,1999,GRAMMAR001,16,27,32,25,25,,
30,1999,ROYAMAR001,16,,,,,90,3882
30,1998,HUSTMIC001,16,21,28,29,30,,
30,1998,BARNTOM004,16,,,,,81,3340
30,1997,HUSTMIC001,16,13,17,32,35,,
30,1997,LANDSEA001,10,,,,,54,2274
30,1997,BARNTOM004,6,,,,,29,1304
30,1996,HUSTMIC001,16,25,32,18,19,,
30,1996,BARNTOM004,16,,,,,70,3015
30,1995,HUSTMIC001,16,19,26,25,25,,
30,1995,ROBYREG001,16,,,,,77,3296
30,1994,HUSTMIC001,16,23,35,20,20,2,53
30,1994,STRYDAN001,16,,,,,72,2800
30,1993,HUSTMIC001,16,16,22,27,27,,
30,1993,STRYDAN001,16,,,,,93,3772
30,1992,WILLKEN002,9,8,14,20,20,,
30,1992,MURREDD001,7,4,8,13,13,,
30,1992,STRYDAN001,16,,,,,74,3015
30,1991,CHRISTE001,16,15,20,22,22,,
30,1991,ROYAMAR001,16,,,,,84,3389
30,1990,CHRISTE001,16,23,27,27,27,,
30,1990,ROYAMAR001,16,,,,,72,2902
30,1989,IGWEDON001,16,22,28,33,35,,
30,1989,MOHRCHR001,16,,,1,1,84,3311
30,1988,IGWEDON001,12,19,25,21,21,,
30,1988,CARNJOH001,4,2,5,6,6,,
30,1988,CRISRAY001,16,,,1,1,68,2477
30,1987,IGWEDON001,12,14,18,24,26,,
30,1987,TIFFVAN001,3,5,6,7,7,,
30,1987,GARCFRA001,12,,,,,62,2409
30,1987,CRISRAY001,3,,,,,26,1046
30,1986,IGWEDON001,16,17,24,26,27,,
30,1986,GARCFRA001,16,,,,,77,3089
30,1986,SPRIRON001,12,,,,,1,43
30,1985,IGWEDON001,16,22,32,30,32,,
30,1985,GARCFRA001,16,,,,,77,3233
30,1984,ARIROBE001,16,19,26,38,40,,
30,1984,GARCFRA001,16,,,,,68,2849
30,1983,CAPEBIL001,15,10,23,23,26,,
30,1983,WARNDAV001,1,,1,1,2,,
30,1983,YARNGEO001,14,,,1,1,,
30,1983,GARCFRA001,16,,,,,95,4008
30,1982,CAPEBIL001,9,18,23,14,14,,
30,1982,SWIDLAR001,9,,,,,39,1620
30,1981,CAPEBIL001,13,15,24,30,32,,
30,1981,YEPRGAR001,3,2,4,6,6,,
30,1981,SWIDLAR001,13,,,,,58,2476
30,1981,BLANTOM001,3,,,,,22,899
30,1980,YEPRGAR001,16,16,23,31,32,,
30,1980,BLANTOM001,16,,,,,88,3722
30,1979,ODONNEI002,16,11,19,30,35,,
30,1979,BLANTOM001,16,,,,,93,3679
30,1978,ODONNEI002,15,13,23,25,29,,
30,1978,GREEDAV002,16,1,1,,,100,4092
30,1977,LEAVALL001,8,5,10,5,5,,
30,1977,GREEDAV002,14,4,7,5,6,98,3948
30,1976,GREEDAV002,14,8,14,11,14,92,3619
30,1976,RODEMIR001,2,,3,,,,
31,2018,SUCCRYA001,16,26,30,28,31,,
31,2018,KERNBRE001,16,,,,,74,3483
31,2017,SUCCRYA001,16,35,42,31,33,,
31,2017,KERNBRE001,16,,,,,75,3728
31,2016,SUCCRYA001,16,22,24,39,41,,
31,2016,KERNBRE001,16,,,,,77,3402
31,2015,SUCCRYA001,16,14,16,29,31,,
31,2015,KERNBRE001,16,,,,,88,4175
31,2014,SUCCRYA001,16,19,22,27,27,,
31,2014,KERNBRE001,14,,,,,88,4118
31,2013,BIROROB001,16,25,29,41,41,,
31,2013,KERNBRE001,16,,,,,78,3386
31,2012,BIROROB001,16,25,31,35,35,,
31,2012,KERNBRE001,16,,,,,81,3855
31,2011,BIROROB001,16,29,32,34,34,,
31,2011,KERNBRE001,16,,,,,86,3747
31,2010,BIROROB001,16,24,26,38,38,,
31,2010,KERNBRE001,16,,,,,77,3302
31,2009,BIROROB001,16,27,32,37,37,1,40
31,2009,KERNBRE001,10,,,,,37,1665
31,2009,HODGREG001,4,,,,,22,868
31,2009,HENTCRA001,2,,,,,9,422
31,2008,BIROROB001,16,29,33,40,40,,
31,2008,HENTCRA001,16,,,,,87,3725
31,2007,BIROROB001,16,35,39,28,28,,
31,2007,HENTCRA001,15,,,,,70,2939
31,2007,MILLJOS001,1,,,,,3,121
31,2006,BIROROB001,16,22,28,32,32,,
31,2006,HENTCRA001,16,,,,,88,3760
31,2005,BIROROB001,16,23,29,30,32,,
31,2005,HENTCRA001,16,,,,,78,3371
31,2004,ANDEGAR002,15,17,22,37,37,,
31,2004,HENTCRA001,16,1,3,,,73,3117
31,2004,ELLIAAR001,1,1,2,2,2,6,272
31,2003,ANDEGAR002,15,27,31,42,42,,
31,2003,HENTCRA001,16,4,5,1,1,71,3117
31,2003,NEDNJOE001,1,1,1,,1,,
31,2002,NEDNJOE001,16,25,31,36,36,,
31,2002,HENTCRA001,16,,,,,65,2725
31,2001,NEDNJOE001,16,20,28,34,35,,
31,2001,HENTCRA001,16,,,,,85,3567
31,2000,DELGALA001,16,27,33,37,38,,
31,2000,HENTCRA001,16,,1,,,76,3101
31,1999,DELGALA001,16,21,25,43,43,,
31,1999,HENTCRA001,16,,,,,90,3824
31,1998,DELGALA001,16,36,39,28,28,,
31,1998,HENTCRA001,16,,1,,,69,3258
31,1997,DELGALA001,16,27,35,32,32,1,32
31,1997,ROBYREG001,16,,,,,73,3049
31,1996,DELGALA001,16,32,38,35,35,,
31,1996,ROBYREG001,16,,,,,67,2973
31,1995,DELGALA001,16,27,31,33,33,1,15
31,1995,CAMARIC001,16,,,,,77,3165
31,1994,DELGALA001,16,16,20,18,18,,
31,1994,CAMARIC001,16,,,,,96,4115
31,1993,DELGALA001,16,29,34,39,40,,
31,1993,MONTGRE001,15,,,,,54,2462
31,1993,SULLKEN001,1,,,,,2,73
31,1992,DELGALA001,16,21,27,41,41,,
31,1992,MONTGRE001,16,,,,,53,2487
31,1991,HOWFIAN001,9,13,18,25,29,,
31,1991,DELGALA001,7,10,13,16,16,,
31,1991,MONTGRE001,15,,,,,48,2105
31,1991,SULLKEN001,1,,,,,3,106
31,1990,GARCTED001,9,14,20,26,28,,
31,1990,ZENDTON001,7,7,12,20,21,,
31,1990,MONTGRE001,16,,,,,34,1530
31,1989,ZENDTON001,16,25,37,40,40,,
31,1989,MONTGRE001,16,,,,,56,2422
31,1988,ZENDTON001,16,22,34,48,50,,
31,1988,MONTGRE001,16,,,,,65,2523
31,1987,ZENDTON001,13,20,26,32,33,,
31,1987,DIETJOH001,2,6,6,5,5,,
31,1987,JOHNLEE002,9,,,,,41,1652
31,1987,GOSSJEF001,4,,,,,25,1008
31,1987,SUPESTE001,2,,,,,8,269
31,1986,ZENDTON001,15,22,27,28,29,1,36
31,1986,JOHNLEE002,16,,,,,88,3623
31,1985,ZENDTON001,14,21,27,29,31,,
31,1985,JOHNLEE002,16,,,,,83,3464
31,1985,SMITTIM001,16,,,,,1,26
31,1984,COOPJOE001,7,11,13,13,13,,
31,1984,KEMPFLO001,9,4,6,14,14,,
31,1984,JAMEJOH001,16,,,,,88,3482
31,1983,KEMPFLO001,16,17,21,33,34,,
31,1983,JAMEJOH001,16,,,,,79,3136
31,1982,KEMPFLO001,9,4,6,16,18,,
31,1982,JAMEJOH001,5,,,,,31,1260
31,1982,PARSCLI001,4,,,,,24,926
31,1981,FRITTON001,16,15,22,32,34,,
31,1981,PARSCLI001,16,,,,,79,3137
31,1980,FRITTON001,15,19,24,26,27,,
31,1980,MARCCHE001,1,1,1,1,3,,
31,1980,THOMTED001,15,,,4,4,,
31,1980,PARSCLI001,16,,,,,67,2727
31,1979,FRITTON001,16,21,25,41,43,,
31,1979,PARSCLI001,16,,,,,93,3777
31,1978,FRITTON001,16,14,18,31,32,,
31,1978,PARSCLI001,16,,,,,91,3539
31,1977,FRITTON001,9,12,16,19,20,,
31,1977,DEMPTOM001,5,4,6,8,11,,
31,1977,BUTLSKI001,1,,3,2,3,,
31,1977,PASTDAN001,14,,,,1,,
31,1977,PARSCLI001,14,,,,,77,3030
31,1976,BUTLSKI001,14,16,27,24,24,11,370
31,1976,PASTDAN001,13,,,,,70,2571
31,1976,CLARLER001,1,,,,,10,335
31,1976,HOOPMIT001,1,,,,,7,221
31,1976,SAWYJOH001,14,,,,,1,32
31,1975,BUTLSKI001,14,18,30,31,34,,
31,1975,PASTDAN001,14,,,,,62,2447
31,1975,BEVEDAV001,2,,,,,12,459
31,1974,BUTLSKI001,14,9,19,29,29,,
31,1974,BEVEDAV001,14,,,,,79,3100
31,1973,BUTLSKI001,14,15,24,21,21,36,1344
31,1973,DICKLYN001,12,,,1,1,,
31,1973,PASTDAN001,14,,,,,27,1087
31,1973,GREEDAV002,4,,,,,22,868
31,1972,BUTLSKI001,13,12,19,15,16,3,105
31,1972,MOSEMAR001,1,1,2,2,2,,
31,1972,PASTDAN001,14,,,,,82,3381
31,1971,MOSEMAR001,12,16,26,25,27,,
31,1971,BECKBRA001,2,1,2,1,2,,
31,1971,PASTDAN001,14,,,,,75,3044
31,1970,GEREROY001,14,18,32,23,23,,
31,1970,JONESPI001,14,,,,,84,3559
31,1969,GEREROY001,14,19,40,29,29,41,1656
31,1969,BURRODE001,13,,,,,29,1066
31,1968,WALKWAY002,8,8,16,26,26,,
31,1968,WITTJOH001,6,4,13,11,11,,
31,1968,NORTJIM002,14,,,,,73,3008
31,1967,WITTJOH001,14,14,28,30,30,,
31,1967,NORTJIM002,14,,,,,71,3025
31,1966,BLANGEO001,14,16,30,39,40,,
31,1966,NORTJIM002,14,,,,,69,2908
31,1965,BLANGEO001,14,11,21,28,28,,
31,1965,SPIKJAC001,14,1,2,6,6,,
31,1965,NORTJIM002,14,,,,,85,3711
31,1964,BLANGEO001,14,13,29,37,38,,
31,1964,NORTJIM002,14,,,,,55,2267
31,1963,BLANGEO001,14,9,24,39,39,,
31,1963,NORTJIM002,14,,,,,65,2792
31,1962,BLANGEO001,14,11,26,48,49,,
31,1962,NORTJIM002,14,,,,,56,2298
31,1961,BLANGEO001,14,16,26,64,65,,
31,1961,MILSCHA001,8,,,1,1,,
31,1961,NORTJIM002,14,,,,,48,1952
31,1961,HALLKEN001,3,,,,,8,238
31,1960,BLANGEO001,14,15,33,46,47,,
31,1960,MILSCHA001,14,,,,,66,2365
31,1960,HALLKEN001,11,,,,,6,210
32,2018,HOPKDUS001,16,26,29,25,26,,
32,2018,WAYATRE001,16,,,,,79,3581
32,2017,HOPKDUS001,8,14,17,18,19,,
32,2017,ROSENIC001,8,10,11,18,20,,
32,2017,WAYATRE001,16,,,,,83,3794
32,2016,HOPKDUS001,16,34,42,36,39,,
32,2016,WAYATRE001,16,,,,,49,2209
32,2015,HOPKDUS001,15,25,28,39,40,,
32,2015,FORBKAI001,1,1,2,1,1,,
32,2015,WAYATRE001,16,,,,,70,3224
32,2014,FORBKAI001,16,24,27,31,32,,
32,2014,WAYATRE001,16,,,,,77,3659
32,2013,FORBKAI001,13,18,22,26,26,,
32,2013,POTTJOH001,3,3,4,7,7,,
32,2013,ROCCSAV001,16,,,,,84,3526
32,2012,FORBKAI001,11,17,18,33,34,,
32,2012,CUNDBIL001,5,7,12,17,17,,
32,2012,ROCCSAV001,16,,,,,68,2984
32,2011,GANOGRA001,16,31,41,25,26,,
32,2011,ROCCSAV001,16,,,,,66,2842
32,2010,GANOGRA001,16,24,35,28,28,4,141
32,2010,SMITHUN001,9,,,,,57,2310
32,2010,PAULSAM001,3,,,,,17,700
32,2010,BIDWJOS001,4,,,,,15,625
32,2009,SUISSHA001,12,18,21,20,21,3,80
32,2009,GANOGRA001,4,4,4,6,7,,
32,2009,SMITHUN001,13,,,,,57,2356
32,2009,PAKUGLE001,2,,,,,13,498
32,2009,PAULSAM001,1,,,,,3,150
32,2008,SUISSHA001,16,26,36,25,25,,
32,2008,PLACRYA001,10,,,,,55,2291
32,2008,BROODUR001,6,,,,,26,1030
32,2007,SUISSHA001,16,29,35,29,30,,
32,2007,FROSDER001,16,,,,,75,3072
32,2006,HALLJOH002,5,9,11,9,9,,
32,2006,NOVANIC001,6,5,10,10,10,,
32,2006,SUISSHA001,5,8,9,12,12,,
32,2006,FROSDER001,16,,,,,81,3471
32,2005,HALLJOH002,10,12,14,27,27,,
32,2005,NOVANIC001,5,5,7,15,15,,
32,2005,FROSDER001,14,,,,,76,3074
32,2005,GROOAND001,2,,,,,11,429
32,2004,HALLJOH002,8,8,11,13,13,,
32,2004,KIMROLA001,5,6,10,6,6,,
32,2004,CHANJEF001,3,5,6,6,6,,
32,2004,TUPATOM001,16,,,,,103,4544
32,2003,HALLJOH002,16,25,33,26,27,,
32,2003,BARKBRY001,16,,,,,84,3377
32,2002,TUTHJAM001,11,10,16,20,21,4,160
32,2002,CORTJOS001,4,5,8,9,9,,
32,2002,CONWBRE001,1,1,1,4,4,,
32,2002,BARKBRY001,12,,,,,48,1924
32,2002,JARRCRA001,4,,,,,20,771
32,2001,CONWBRE001,16,26,33,22,22,1,28
32,2001,BARKBRY001,16,,,,,90,3747
32,2000,MURREDD001,6,8,12,7,8,,
32,2000,HUSTMIC001,4,4,8,8,9,,
32,2000,HEPPKRI001,4,4,6,9,9,,
32,2000,CONWBRE001,2,3,3,3,3,,
32,2000,BENTSCO001,6,1,1,,,,
32,2000,BARNTOM004,16,,,,,79,3160
32,1999,CONWBRE001,16,22,32,49,50,,
32,1999,TURKMAT001,14,,,,,62,2564
32,1999,HANSBRI001,2,,,,,9,362
32,1998,BLANCAR001,13,11,17,30,31,3,113
32,1998,BLANSCO001,2,2,4,4,4,,
32,1998,AKERDAV001,1,,2,2,2,,
32,1998,TURKMAT001,16,,,,,93,4103
32,1997,BLANSCO001,15,16,24,34,34,,
32,1997,JACKCHR001,1,,,5,5,,
32,1997,TURKMAT001,16,,,,,84,3788
32,1996,BLANSCO001,16,26,32,40,40,2,84
32,1996,TURKMAT001,16,,,,,75,3386
32,1995,MURREDD001,16,27,36,33,33,,
32,1995,TURKMAT001,16,,,,,74,3140
32,1994,LOHMCHI001,16,20,28,30,32,,
32,1994,ROBYREG001,16,,,,,82,3639
32,1993,LOHMCHI001,16,16,28,24,26,,
32,1993,ROBYREG001,15,,,,,78,3447
32,1993,GOODKEL001,1,,,,,5,197
32,1992,LOHMCHI001,16,30,40,30,30,,
32,1992,GOODKEL001,16,,,,,64,2555
32,1991,LOHMCHI001,16,31,43,56,56,,
32,1991,GOODKEL001,16,,,,,52,2070
32,1990,LOHMCHI001,16,30,40,41,41,,
32,1990,MOJSRAL001,12,,,,,43,1687
32,1990,GOODKEL001,4,,,,,11,377
32,1989,LOHMCHI001,16,29,40,41,41,,
32,1989,MOJSRAL001,16,,,,,62,2663
32,1988,LOHMCHI001,16,19,26,40,41,6,208
32,1988,COLEGRE001,10,,,,,39,1505
32,1988,BARNTOM004,4,,,,,15,628
32,1988,COXASTE001,1,,,,,6,221
32,1987,HAJIALI001,11,13,19,29,32,,
32,1987,ARIROBE001,2,3,5,6,6,,
32,1987,TOIBBRE001,1,,2,4,4,,
32,1987,COXASTE001,12,1,2,3,3,63,2571
32,1987,ATKIJES001,1,1,1,1,1,,
32,1987,WEILJAC001,3,,,,,14,482
32,1986,ZENDMAX001,9,9,14,23,28,,
32,1986,MOSEMAR001,6,6,12,12,14,,
32,1986,COXASTE001,16,3,6,,,75,3271
32,1986,ATKIJES001,1,,,3,3,,
32,1985,MOSEMAR001,16,22,34,31,33,,
32,1985,COXASTE001,12,,1,,,52,2175
32,1985,HAYEJEF001,4,,,,,16,665
32,1985,SCHRJAY001,9,,,,,4,132
32,1985,THEIJOE001,11,,,,,1,1
32,1984,MOSEMAR001,16,24,31,48,51,,
32,1984,HAYEJEF001,16,,,,,72,2834
32,1983,MOSEMAR001,16,33,47,62,63,,
32,1983,HAYEJEF001,16,,,,,72,2796
32,1982,MOSEMAR001,9,20,21,16,19,,
32,1982,HAYEJEF001,9,,,,,51,1937
32,1981,MOSEMAR001,16,19,30,38,42,,
32,1981,CONNMIK001,16,,,,,73,2923
32,1980,MOSEMAR001,16,18,33,27,30,,
32,1980,CONNMIK001,16,,,,,85,3331
32,1979,MOSEMAR001,16,25,33,39,39,,
32,1979,BRAGMIK001,16,,,,,78,2998
32,1978,MOSEMAR001,16,19,30,30,31,,
32,1978,BRAGMIK001,16,,,,,103,4056
32,1977,MOSEMAR001,14,21,37,19,19,,
32,1977,BRAGMIK001,14,,,,,91,3502
32,1976,MOSEMAR001,14,22,34,31,32,,
32,1976,BRAGMIK001,14,,,,,90,3503
32,1975,MOSEMAR001,14,16,25,37,39,,
32,1975,BRAGMIK001,14,,,,,72,2924
32,1974,MOSEMAR001,13,18,30,27,29,,
32,1974,BRAGMIK001,14,1,1,7,8,74,2823
32,1974,JONEDEA001,14,,,1,1,,
32,1973,KNIGCUR001,14,22,42,37,37,,
32,1973,BRAGMIK001,14,,,,,64,2581
32,1972,KNIGCUR001,14,14,30,40,41,,
32,1972,BRAGMIK001,14,,,,,59,2273
32,1971,KNIGCUR001,14,29,49,27,27,,
32,1971,BRAGMIK001,14,,,,,58,2348
32,1970,KNIGCUR001,14,20,27,33,34,,
32,1970,BRAGMIK001,14,,,,,61,2493
32,1969,KNIGCUR001,14,16,27,35,36,,
32,1969,BRAGMIK001,14,,,,,70,2957
32,1968,GOGOCHA001,14,9,19,30,31,,
32,1968,BRAGMIK001,14,,,,,76,3288
32,1967,MINGGEN001,6,4,10,20,22,,
32,1967,LOVEJOH001,13,2,7,10,11,,
32,1967,GOGOCHA001,1,1,4,3,3,,
32,1967,ALFOBRU002,2,,2,3,4,,
32,1967,OWENBRI001,14,,2,2,3,,
32,1967,ABSHDIC001,1,,1,4,4,,
32,1967,RICHPAT001,14,,,,,72,2976
32,1966,GOGOCHA001,14,22,34,39,41,,
32,1966,RICHPAT001,14,,,,,68,2884
32,1965,JENCBOB001,14,10,22,29,33,,
32,1965,RICHPAT001,11,,,,,54,2364
32,1965,SNIDRON001,14,,,,,9,336
32,1965,SEEDJOH001,1,,,,,7,247
32,1964,MARTJIM001,14,12,28,35,39,,
32,1964,RICHPAT001,14,,,,,91,3749
32,1963,KHAYBOB001,14,12,26,33,35,,
